timestamp,emotion
2025-06-18 00:05:46.221413,Neutral
2025-06-18 00:05:46.288232,Happy
2025-06-18 00:05:46.355040,Neutral
2025-06-18 00:05:46.421990,Neutral
2025-06-18 00:05:46.487846,Neutral
2025-06-18 00:05:46.555441,Happy
2025-06-18 00:05:46.621622,Neutral
2025-06-18 00:05:46.690506,Neutral
2025-06-18 00:05:46.755474,Neutral
2025-06-18 00:05:46.821332,Neutral
2025-06-18 00:05:46.887896,Neutral
2025-06-18 00:05:46.955198,Neutral
2025-06-18 00:05:47.022131,Neutral
2025-06-18 00:05:47.087910,Neutral
2025-06-18 00:05:47.155357,Neutral
2025-06-18 00:05:47.220831,Neutral
2025-06-18 00:05:47.287769,Neutral
2025-06-18 00:05:47.355566,Neutral
2025-06-18 00:05:47.452152,Neutral
2025-06-18 00:05:47.523012,Neutral
2025-06-18 00:05:47.588653,Neutral
2025-06-18 00:05:47.653521,Sad
2025-06-18 00:05:47.721100,Sad
2025-06-18 00:05:47.787888,Neutral
2025-06-18 00:05:47.853711,Neutral
2025-06-18 00:05:47.920608,Neutral
2025-06-18 00:05:47.987440,Neutral
2025-06-18 00:05:48.054852,Sad
2025-06-18 00:05:48.120460,Neutral
2025-06-18 00:05:48.187356,Neutral
2025-06-18 00:05:48.254022,Neutral
2025-06-18 00:05:48.322308,Neutral
2025-06-18 00:05:48.387608,Neutral
2025-06-18 00:05:48.454051,Neutral
2025-06-18 00:05:48.523221,Neutral
2025-06-18 00:05:48.587166,Neutral
2025-06-18 00:05:48.653892,Neutral
2025-06-18 00:05:48.720497,Sad
2025-06-18 00:05:48.787232,Sad
2025-06-18 00:05:48.853428,Sad
2025-06-18 00:05:48.919383,Sad
2025-06-18 00:05:48.986954,Sad
2025-06-18 00:05:49.054252,Sad
2025-06-18 00:05:49.121719,Happy
2025-06-18 00:05:49.187844,Happy
2025-06-18 00:05:49.254491,Sad
2025-06-18 00:05:49.320181,Angry
2025-06-18 00:05:49.387495,Fear
2025-06-18 00:05:49.453295,Happy
2025-06-18 00:05:49.520395,Happy
2025-06-18 00:05:49.586648,Happy
2025-06-18 00:05:49.654156,Happy
2025-06-18 00:05:49.720565,Happy
2025-06-18 00:05:49.786270,Happy
2025-06-18 00:05:49.853708,Happy
2025-06-18 00:05:49.922461,Happy
2025-06-18 00:05:49.986838,Happy
2025-06-18 00:05:50.054009,Happy
2025-06-18 00:05:50.119218,Happy
2025-06-18 00:05:50.186985,Happy
2025-06-18 00:05:50.254655,Happy
2025-06-18 00:05:50.320070,Happy
2025-06-18 00:05:50.387365,Sad
2025-06-18 00:05:50.453318,Happy
2025-06-18 00:05:50.520438,Sad
2025-06-18 00:05:50.586694,Sad
2025-06-18 00:05:50.653106,Sad
2025-06-18 00:05:50.721511,Sad
2025-06-18 00:05:50.785842,Sad
2025-06-18 00:05:50.853844,Sad
2025-06-18 00:05:50.920163,Sad
2025-06-18 00:05:50.985924,Sad
2025-06-18 00:05:51.053698,Sad
2025-06-18 00:05:51.119761,Happy
2025-06-18 00:05:51.187333,Sad
2025-06-18 00:05:51.254003,Happy
2025-06-18 00:05:51.327922,Happy
2025-06-18 00:05:51.386157,Happy
2025-06-18 00:05:51.453319,Sad
2025-06-18 00:05:51.521373,Sad
2025-06-18 00:05:51.585750,Happy
2025-06-18 00:05:51.653096,Sad
2025-06-18 00:05:51.719745,Happy
2025-06-18 00:05:51.785744,Sad
2025-06-18 00:05:51.852630,Sad
2025-06-18 00:05:51.919432,Sad
2025-06-18 00:05:51.986290,Sad
2025-06-18 00:05:52.052638,Sad
2025-06-18 00:05:52.119264,Sad
2025-06-18 00:05:52.185900,Happy
2025-06-18 00:05:52.253177,Happy
2025-06-18 00:05:52.320919,Happy
2025-06-18 00:05:52.386300,Sad
2025-06-18 00:05:52.453204,Sad
2025-06-18 00:05:52.519324,Sad
2025-06-18 00:05:52.586686,Happy
2025-06-18 00:05:52.653032,Fear
2025-06-18 00:05:52.719077,Fear
2025-06-18 00:05:52.784896,Fear
2025-06-18 00:05:52.852272,Angry
2025-06-18 00:05:52.915868,Angry
2025-06-18 00:05:52.989183,Fear
2025-06-18 00:05:53.052221,Fear
2025-06-18 00:05:53.119762,Fear
2025-06-18 00:05:53.183504,Fear
2025-06-18 00:05:53.252780,Fear
2025-06-18 00:05:53.317892,Fear
2025-06-18 00:05:53.385664,Fear
2025-06-18 00:05:53.451409,Fear
2025-06-18 00:05:53.519065,Fear
2025-06-18 00:05:53.580290,Fear
2025-06-18 00:05:53.652945,Sad
2025-06-18 00:05:53.718242,Happy
2025-06-18 00:05:53.785310,Sad
2025-06-18 00:05:53.852233,Happy
2025-06-18 00:05:53.925435,Happy
2025-06-18 00:05:53.982540,Happy
2025-06-18 00:05:54.052207,Happy
2025-06-18 00:05:54.117433,Neutral
2025-06-18 00:05:54.184397,Happy
2025-06-18 00:05:54.252245,Sad
2025-06-18 00:05:54.316966,Sad
2025-06-18 00:05:54.386290,Sad
2025-06-18 00:05:54.451073,Sad
2025-06-18 00:05:54.518515,Sad
2025-06-18 00:05:54.584695,Sad
2025-06-18 00:05:54.650669,Sad
2025-06-18 00:05:54.719777,Sad
2025-06-18 00:05:54.784623,Sad
2025-06-18 00:05:54.851929,Sad
2025-06-18 00:05:54.915919,Sad
2025-06-18 00:05:54.984873,Sad
2025-06-18 00:05:55.050715,Sad
2025-06-18 00:05:55.136441,Sad
2025-06-18 00:05:55.218677,Sad
2025-06-18 00:05:55.282819,Sad
2025-06-18 00:05:55.351500,Sad
2025-06-18 00:05:55.416083,Sad
2025-06-18 00:05:55.485005,Sad
2025-06-18 00:05:55.550968,Sad
2025-06-18 00:05:55.616064,Sad
2025-06-18 00:05:55.684289,Sad
2025-06-18 00:05:55.749127,Sad
2025-06-18 00:05:55.817076,Sad
2025-06-18 00:05:55.885010,Sad
2025-06-18 00:05:55.950092,Sad
2025-06-18 00:05:56.016569,Sad
2025-06-18 00:05:56.083181,Sad
2025-06-18 00:05:56.151352,Sad
2025-06-18 00:05:56.214829,Sad
2025-06-18 00:05:56.284371,Sad
2025-06-18 00:05:56.351335,Sad
2025-06-18 00:05:56.417675,Happy
2025-06-18 00:05:56.483245,Sad
2025-06-18 00:05:56.551311,Happy
2025-06-18 00:05:56.616212,Sad
2025-06-18 00:05:56.683035,Sad
2025-06-18 00:05:56.750082,Sad
2025-06-18 00:05:56.817404,Sad
2025-06-18 00:05:56.883584,Sad
2025-06-18 00:05:56.949493,Sad
2025-06-18 00:05:57.017338,Sad
2025-06-18 00:05:57.082995,Sad
2025-06-18 00:05:57.152150,Neutral
2025-06-18 00:05:57.215363,Sad
2025-06-18 00:05:57.282767,Sad
2025-06-18 00:05:57.350221,Angry
2025-06-18 00:05:57.416392,Angry
2025-06-18 00:05:57.483261,Angry
2025-06-18 00:05:57.549057,Sad
2025-06-18 00:05:57.617441,Angry
2025-06-18 00:05:57.681716,Angry
2025-06-18 00:05:57.749951,Angry
2025-06-18 00:05:57.816796,Angry
2025-06-18 00:05:57.883592,Angry
2025-06-18 00:05:57.950785,Angry
2025-06-18 00:05:58.015802,Angry
2025-06-18 00:05:58.083119,Angry
2025-06-18 00:05:58.150122,Happy
2025-06-18 00:05:58.215654,Happy
2025-06-18 00:05:58.282495,Sad
2025-06-18 00:05:58.350221,Sad
2025-06-18 00:05:58.415264,Sad
2025-06-18 00:05:58.481679,Neutral
2025-06-18 00:05:58.551628,Sad
2025-06-18 00:05:58.613519,Neutral
2025-06-18 00:05:58.682579,Neutral
2025-06-18 00:05:58.751003,Neutral
2025-06-18 00:05:58.815537,Neutral
2025-06-18 00:05:58.883075,Sad
2025-06-18 00:05:58.949817,Neutral
2025-06-18 00:05:59.026122,Neutral
2025-06-18 00:05:59.080311,Neutral
2025-06-18 00:05:59.149539,Neutral
2025-06-18 00:05:59.216706,Neutral
2025-06-18 00:05:59.282339,Sad
2025-06-18 00:05:59.349900,Neutral
2025-06-18 00:05:59.415575,Neutral
2025-06-18 00:05:59.482696,Neutral
2025-06-18 00:05:59.551095,Neutral
2025-06-18 00:05:59.614810,Neutral
2025-06-18 00:05:59.681762,Happy
2025-06-18 00:05:59.749854,Happy
2025-06-18 00:05:59.815746,Happy
2025-06-18 00:05:59.881124,Happy
2025-06-18 00:05:59.948777,Happy
2025-06-18 00:06:00.014594,Sad
2025-06-18 00:06:00.081619,Happy
2025-06-18 00:06:00.147532,Sad
2025-06-18 00:06:00.214073,Sad
2025-06-18 00:06:00.280410,Sad
2025-06-18 00:06:00.350092,Happy
2025-06-18 00:06:00.416080,Happy
2025-06-18 00:06:00.482382,Sad
2025-06-18 00:06:00.548122,Happy
2025-06-18 00:06:00.614630,Sad
2025-06-18 00:06:00.679990,Happy
2025-06-18 00:06:00.746927,Happy
2025-06-18 00:06:00.814314,Happy
2025-06-18 00:06:00.881928,Neutral
2025-06-18 00:06:00.948210,Neutral
2025-06-18 00:06:01.015028,Happy
2025-06-18 00:06:01.079493,Happy
2025-06-18 00:06:01.149132,Happy
2025-06-18 00:06:01.214115,Happy
2025-06-18 00:06:01.281950,Happy
2025-06-18 00:24:24.324064,Sad
2025-06-18 00:24:40.965160,Sad
2025-06-18 00:26:33.699696,Sad
2025-06-18 00:31:12.240162,Happy
2025-06-18 00:31:12.561905,Happy
2025-06-18 00:31:12.639280,Happy
2025-06-18 00:31:12.709118,Happy
2025-06-18 00:31:12.771976,Happy
2025-06-18 00:31:12.870919,Happy
2025-06-18 00:31:12.975578,Happy
2025-06-18 00:31:13.076671,Happy
2025-06-18 00:31:13.140454,Happy
2025-06-18 00:31:13.206385,Happy
2025-06-18 00:31:13.273783,Happy
2025-06-18 00:31:13.342652,Happy
2025-06-18 00:31:13.406859,Happy
2025-06-18 00:31:13.473399,Happy
2025-06-18 00:31:13.539918,Happy
2025-06-18 00:31:13.608584,Happy
2025-06-18 00:31:13.673975,Happy
2025-06-18 00:31:13.740282,Happy
2025-06-18 00:31:13.806935,Happy
2025-06-18 00:31:13.873594,Happy
2025-06-18 00:31:13.939668,Happy
2025-06-18 00:31:14.006556,Happy
2025-06-18 00:31:14.072945,Happy
2025-06-18 00:31:14.140157,Happy
2025-06-18 00:31:14.206231,Happy
2025-06-18 00:31:14.272670,Happy
2025-06-18 00:31:14.303084,Sad
2025-06-18 00:31:14.374974,Happy
2025-06-18 00:31:14.439778,Happy
2025-06-18 00:31:14.506640,Happy
2025-06-18 00:31:14.573180,Happy
2025-06-18 00:31:14.639825,Happy
2025-06-18 00:31:14.706776,Happy
2025-06-18 00:31:14.769454,Happy
2025-06-18 00:31:14.843662,Happy
2025-06-18 00:31:14.906214,Happy
2025-06-18 00:31:14.972604,Happy
2025-06-18 00:31:15.040022,Happy
2025-06-18 00:31:15.106753,Happy
2025-06-18 00:31:15.175378,Happy
2025-06-18 07:39:48.572398,fear,{'Woman': 28.355640172958374, 'Man': 71.64435982704163},32
2025-06-18 07:39:48.963412,sad,{'Woman': 25.864091515541077, 'Man': 74.13590550422668},32
2025-06-18 07:39:51.175379,angry,{'Woman': 0.01851667620940134, 'Man': 99.98148083686829},22
2025-06-18 07:39:52.406208,sad,{'Woman': 1.9366666674613953, 'Man': 98.06333184242249},43
2025-06-18 07:39:53.653761,sad,{'Woman': 1.9798090681433678, 'Man': 98.02019000053406},42
2025-06-18 07:39:54.791436,neutral,{'Woman': 63.3070170879364, 'Man': 36.69297695159912},23
2025-06-18 07:39:56.274499,sad,{'Woman': 1.8840165808796883, 'Man': 98.11597466468811},42
2025-06-18 07:39:57.494220,sad,{'Woman': 2.055986411869526, 'Man': 97.94401526451111},41
2025-06-18 07:39:58.862194,sad,{'Woman': 2.0203722640872, 'Man': 97.9796290397644},40
2025-06-18 07:40:00.095600,sad,{'Woman': 2.0332833752036095, 'Man': 97.96671867370605},41
2025-06-18 07:40:01.758669,fear,{'Woman': 0.02586985647212714, 'Man': 99.974125623703},24
2025-06-18 07:40:03.138264,neutral,{'Woman': 48.69937598705292, 'Man': 51.30062699317932},40
2025-06-18 07:40:04.367959,fear,{'Woman': 3.1257297843694687, 'Man': 96.87426686286926},26
2025-06-18 07:40:05.755175,happy,{'Woman': 0.037817179691046476, 'Man': 99.96217489242554},24
2025-06-18 07:40:06.956812,fear,{'Woman': 8.23342502117157, 'Man': 91.76657199859619},26
2025-06-18 07:40:07.230969,fear,{'Woman': 5.911444500088692, 'Man': 94.08855438232422},30
2025-06-18 07:40:08.786709,angry,{'Woman': 21.457532048225403, 'Man': 78.54246497154236},24
2025-06-18 07:40:09.079140,happy,{'Woman': 0.019333702221047133, 'Man': 99.98067021369934},24
2025-06-18 07:40:10.883413,neutral,{'Woman': 0.0023462407625629567, 'Man': 99.99765157699585},24
2025-06-18 07:40:12.366408,happy,{'Woman': 33.865195512771606, 'Man': 66.13481044769287},24
2025-06-18 07:40:12.944229,fear,{'Woman': 6.877549737691879, 'Man': 93.12244653701782},28
2025-06-18 07:40:14.470902,surprise,{'Woman': 0.022636876383330673, 'Man': 99.97736811637878},23
2025-06-18 07:40:15.974190,neutral,{'Woman': 0.10024651419371367, 'Man': 99.89975094795227},24
2025-06-18 07:40:17.073169,neutral,{'Woman': 0.023234607942868024, 'Man': 99.97676014900208},23
2025-06-18 07:40:17.936261,fear,{'Woman': 9.290281683206558, 'Man': 90.70971608161926},36
2025-06-18 07:40:18.956012,sad,{'Woman': 3.973114490509033, 'Man': 96.02688550949097},34
2025-06-18 07:40:19.906011,sad,{'Woman': 4.252803698182106, 'Man': 95.74719667434692},25
2025-06-18 07:40:20.205917,fear,{'Woman': 39.02949392795563, 'Man': 60.97050905227661},31
2025-06-18 07:40:20.481050,neutral,{'Woman': 2.0763274282217026, 'Man': 97.92367219924927},25
2025-06-18 07:40:21.405863,neutral,{'Woman': 2.3271631449460983, 'Man': 97.67283797264099},30
2025-06-18 07:40:22.455654,neutral,{'Woman': 1.7186015844345093, 'Man': 98.28139543533325},44
2025-06-18 07:40:23.493769,sad,{'Woman': 2.127789705991745, 'Man': 97.87221550941467},42
2025-06-18 07:40:24.424242,neutral,{'Woman': 6.9303959608078, 'Man': 93.06960105895996},27
2025-06-18 07:40:25.363809,happy,{'Woman': 0.9768569841980934, 'Man': 99.0231454372406},32
2025-06-18 07:40:26.395700,sad,{'Woman': 2.5625258684158325, 'Man': 97.43747115135193},41
2025-06-18 07:40:27.324867,neutral,{'Woman': 9.224925190210342, 'Man': 90.77507257461548},28
2025-06-18 07:40:28.495280,happy,{'Woman': 2.2984355688095093, 'Man': 97.70156145095825},41
2025-06-18 07:40:29.443164,happy,{'Woman': 8.129303902387619, 'Man': 91.87068939208984},27
2025-06-18 07:40:29.721432,fear,{'Woman': 9.268710017204285, 'Man': 90.73129296302795},28
2025-06-18 07:40:30.757090,fear,{'Woman': 2.242521569132805, 'Man': 97.75747656822205},41
2025-06-18 07:40:31.794536,fear,{'Woman': 2.1199189126491547, 'Man': 97.88008332252502},41
2025-06-18 07:40:32.887138,fear,{'Woman': 12.699830532073975, 'Man': 87.30016946792603},25
2025-06-18 07:40:33.163767,fear,{'Woman': 9.130347520112991, 'Man': 90.86964726448059},26
2025-06-18 08:03:03.697469,sad,{'Woman': 13.81961852312088, 'Man': 86.18038296699524},35
2025-06-18 08:03:05.596327,neutral,{'Woman': 5.476276949048042, 'Man': 94.52372193336487},47
2025-06-18 08:03:05.927336,neutral,{'Woman': 1.6951315104961395, 'Man': 98.3048677444458},25
2025-06-18 08:03:07.022026,neutral,{'Woman': 0.4885433241724968, 'Man': 99.51145648956299},27
2025-06-18 08:03:08.597784,neutral,{'Woman': 0.3360137343406677, 'Man': 99.66398477554321},26
2025-06-18 08:03:09.983585,happy,{'Woman': 0.3058248432353139, 'Man': 99.69417452812195},26
2025-06-18 08:03:11.355266,fear,{'Woman': 0.2600977662950754, 'Man': 99.7399091720581},28
2025-06-18 08:03:12.389227,disgust,{'Woman': 1.6434311866760254, 'Man': 98.35657477378845},40
2025-06-18 08:03:13.324589,neutral,{'Woman': 0.38769852835685015, 'Man': 99.61230158805847},27
2025-06-18 08:03:14.811112,neutral,{'Woman': 0.17149844206869602, 'Man': 99.82849955558777},29
2025-06-18 08:03:15.783861,neutral,{'Woman': 0.06643630913458765, 'Man': 99.93355870246887},25
2025-06-18 08:03:17.143733,neutral,{'Woman': 0.4738727118819952, 'Man': 99.52612519264221},28
2025-06-18 08:03:18.636953,neutral,{'Woman': 0.2804701216518879, 'Man': 99.71952438354492},28
2025-06-18 08:03:19.857487,happy,{'Woman': 0.2850119723007083, 'Man': 99.71498847007751},25
2025-06-18 08:03:21.372544,neutral,{'Woman': 0.062418560264632106, 'Man': 99.93758797645569},27
2025-06-18 08:03:22.876450,happy,{'Woman': 0.13607207220047712, 'Man': 99.86392855644226},29
2025-06-18 08:03:24.441581,neutral,{'Woman': 0.11788213159888983, 'Man': 99.88211989402771},27
2025-06-18 08:03:25.675131,neutral,{'Woman': 0.2276645042002201, 'Man': 99.7723400592804},28
2025-06-18 08:03:27.188064,neutral,{'Woman': 4.178428277373314, 'Man': 95.82156538963318},35
2025-06-18 08:03:28.813119,neutral,{'Woman': 4.597392305731773, 'Man': 95.40260434150696},38
2025-06-18 08:03:29.127341,neutral,{'Woman': 0.7994882762432098, 'Man': 99.20051693916321},26
2025-06-18 08:03:30.619799,neutral,{'Woman': 3.3920280635356903, 'Man': 96.60796523094177},41
2025-06-18 08:03:30.932055,neutral,{'Woman': 0.2274919068440795, 'Man': 99.77250695228577},25
2025-06-18 08:03:32.458725,neutral,{'Woman': 0.39690728299319744, 'Man': 99.6030867099762},29
2025-06-18 08:03:32.732888,neutral,{'Woman': 3.524872288107872, 'Man': 96.47513031959534},42
2025-06-18 08:03:33.677228,neutral,{'Woman': 1.4864270575344563, 'Man': 98.51357340812683},27
2025-06-18 08:03:34.624884,disgust,{'Woman': 1.1692342348396778, 'Man': 98.83076548576355},41
2025-06-18 08:03:35.654334,disgust,{'Woman': 0.9794579818844795, 'Man': 99.02053475379944},41
2025-06-18 08:03:36.683968,neutral,{'Woman': 1.045654620975256, 'Man': 98.95434379577637},41
2025-06-18 08:03:37.712885,neutral,{'Woman': 1.4788880944252014, 'Man': 98.52111339569092},28
2025-06-18 08:03:38.646759,neutral,{'Woman': 0.31712292693555355, 'Man': 99.68287348747253},28
2025-06-18 08:03:39.578098,neutral,{'Woman': 0.5828582216054201, 'Man': 99.41714406013489},27
2025-06-18 08:03:40.651820,neutral,{'Woman': 0.419281842187047, 'Man': 99.58071708679199},30
2025-06-18 15:00:37.282997,neutral,{'Woman': 2.888594940304756, 'Man': 97.11139798164368},33
2025-06-18 15:00:39.818988,neutral,{'Woman': 35.48777401447296, 'Man': 64.51222896575928},31
2025-06-18 15:00:41.501318,sad,{'Woman': 3.2417938113212585, 'Man': 96.7582106590271},35
2025-06-18 15:00:43.056008,sad,{'Woman': 2.4663254618644714, 'Man': 97.53367304801941},36
2025-06-18 15:00:44.715511,sad,{'Woman': 2.3858970031142235, 'Man': 97.61409759521484},36
2025-06-18 15:00:46.830082,neutral,{'Woman': 0.0025303579604951665, 'Man': 99.99747276306152},28
2025-06-18 15:00:48.437452,sad,{'Woman': 2.7148883789777756, 'Man': 97.28510975837708},42
2025-06-18 15:00:49.892603,neutral,{'Woman': 0.12177976313978434, 'Man': 99.8782217502594},26
2025-06-18 15:00:51.480145,sad,{'Woman': 2.462277375161648, 'Man': 97.53772020339966},42
2025-06-18 15:00:52.881925,fear,{'Woman': 0.10377250146120787, 'Man': 99.89622831344604},30
2025-06-18 15:00:53.407418,neutral,{'Woman': 0.41986419819295406, 'Man': 99.58013892173767},39
2025-06-18 15:03:06.697240,angry,{'Woman': 3.8760315626859665, 'Man': 96.12396955490112},33
2025-06-18 15:03:09.965181,neutral,{'Woman': 0.00543498172191903, 'Man': 99.99456405639648},29
2025-06-18 15:03:10.359835,sad,{'Woman': 0.3046540077775717, 'Man': 99.69534873962402},35
2025-06-18 15:03:12.574497,happy,{'Woman': 0.0012164256077085156, 'Man': 99.99878406524658},36
2025-06-18 15:03:14.266495,happy,{'Woman': 0.0013209564713179134, 'Man': 99.99867677688599},32
2025-06-18 15:03:16.765459,neutral,{'Woman': 85.39026975631714, 'Man': 14.609724283218384},32
2025-06-18 15:03:17.355234,happy,{'Woman': 0.0027558704459806904, 'Man': 99.99724626541138},39
2025-06-18 15:03:17.874762,sad,{'Woman': 0.31502407509833574, 'Man': 99.68497157096863},24
